transaction_date,symboling,normalized-losses,num-of-doors,engine-location,wheel-base,length,width,height,curb-weight,num-of-cylinders,engine-size,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,city-L/100km,diesel,gas,horsepower_ordinal,body-style_convertible,body-style_hardtop,body-style_hatchback,body-style_sedan,body-style_wagon,drive-wheels_4wd,drive-wheels_awd,drive-wheels_fwd,drive-wheels_rwd,aspiration_std,aspiration_turbo,engine-type_dohc,engine-type_l,engine-type_ohc,engine-type_ohcf,engine-type_ohcv,fuel-system_1bbl,fuel-system_2bbl,fuel-system_idi,fuel-system_mfi,fuel-system_mpfi,fuel-system_spdi,fuel-system_spfi,make_frequency
2025-03-19,1.0,153,0,0,0.3344827586206893,0.5186991869918698,0.435897435897437,0.494,0.34212567882079126,0.19999999999999996,0.20164609053497945,3.17,3.46,7.5,0.4276729559748428,0.5510204081632655,0.2571428571428572,0.368421052631579,0.12017774688446453,10.217391304347826,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.05913978494623656
2025-03-20,1.0,153,0,0,0.3344827586206893,0.5186991869918698,0.435897435897437,0.494,0.32583397982932505,0.19999999999999996,0.25102880658436216,3.35,3.46,8.5,0.2515723270440251,0.346938775510204,0.31428571428571433,0.42105263157894735,0.0839332704433742,9.4,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.05913978494623656
2025-03-21,1.0,122,0,0,0.3206896551724139,0.5219512195121947,0.5128205128205119,0.502,0.5217222653219551,0.19999999999999996,0.3909465020576132,3.58,3.86,7.0,0.610062893081761,0.346938775510204,0.14285714285714285,0.21052631578947367,0.18646045380070503,12.36842105263158,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.05913978494623656
2025-03-23,1.0,122,0,0,0.3206896551724139,0.5219512195121947,0.5128205128205119,0.502,0.5577967416602017,0.19999999999999996,0.3909465020576132,3.59,3.86,7.0,0.610062893081761,0.346938775510204,0.14285714285714285,0.21052631578947367,0.23263492378729955,12.36842105263158,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.05913978494623656
2025-03-24,0.6000000000000001,125,1,0,0.3344827586206893,0.5089430894308946,0.435897435897437,0.516,0.34018619084561674,0.19999999999999996,0.25102880658436216,3.35,3.46,8.5,0.2515723270440251,0.346938775510204,0.31428571428571433,0.42105263157894735,0.04644754480909585,9.4,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.05913978494623656
2025-03-25,0.6000000000000001,125,1,0,0.3344827586206893,0.5089430894308946,0.435897435897437,0.516,0.3557020946470132,0.19999999999999996,0.25102880658436216,3.35,3.46,8.5,0.2515723270440251,0.346938775510204,0.31428571428571433,0.42105263157894735,0.07623752544560847,9.4,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.05913978494623656
2025-03-26,0.6000000000000001,125,1,0,0.3344827586206893,0.5089430894308946,0.435897435897437,0.516,0.3549262994569433,0.19999999999999996,0.20164609053497945,3.17,3.46,7.5,0.4276729559748428,0.5510204081632655,0.2571428571428572,0.368421052631579,0.1032967578571074,10.217391304347826,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.05913978494623656
2025-03-27,0.2,137,1,0,0.3344827586206893,0.5089430894308946,0.435897435897437,0.516,0.3549262994569433,0.19999999999999996,0.20164609053497945,3.17,3.46,7.5,0.4276729559748428,0.5510204081632655,0.2571428571428572,0.368421052631579,0.1032967578571074,10.217391304347826,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.05913978494623656
2025-03-28,0.6000000000000001,128,0,0,0.27241379310344804,0.3934959349593501,0.29914529914529897,0.545,0.15554693560899924,0.19999999999999996,0.14814814814814814,3.15,3.29,9.4,0.13207547169811318,0.4285714285714286,0.4857142857142857,0.5526315789473684,0.00945831885209275,7.580645161290323,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0913978494623656
2025-03-29,0.6000000000000001,128,0,0,0.27241379310344804,0.3934959349593501,0.29914529914529897,0.545,0.20519782777346784,0.19999999999999996,0.1728395061728395,2.99,3.47,21.9,0.04402515723270439,0.26530612244897966,0.8857142857142857,0.894736842105263,0.04917829303410953,5.222222222222221,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0913978494623656
2025-03-30,0.6000000000000001,128,0,0,0.27241379310344804,0.3934959349593501,0.29914529914529897,0.545,0.16679596586501166,0.19999999999999996,0.14814814814814814,3.15,3.29,9.4,0.13207547169811318,0.4285714285714286,0.4857142857142857,0.5526315789473684,0.03800705029541729,7.580645161290323,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0913978494623656
2025-03-31,0.6000000000000001,122,1,0,0.27241379310344804,0.3934959349593501,0.29914529914529897,0.545,0.17455391776570983,0.19999999999999996,0.14814814814814814,3.15,3.29,9.4,0.13207547169811318,0.4285714285714286,0.4857142857142857,0.5526315789473684,0.0429720470681694,7.580645161290323,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0913978494623656
2025-04-01,0.6000000000000001,103,1,0,0.27241379310344804,0.47317073170731705,0.29914529914529897,0.535,0.20791311093871212,0.19999999999999996,0.14814814814814814,3.15,3.29,9.4,0.13207547169811318,0.4285714285714286,0.4857142857142857,0.5526315789473684,0.05538453900004964,7.580645161290323,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0913978494623656
2025-04-02,0.6000000000000001,128,0,0,0.27241379310344804,0.3934959349593501,0.29914529914529897,0.545,0.17959658650116372,0.19999999999999996,0.14814814814814814,3.15,3.29,9.4,0.13207547169811318,0.4285714285714286,0.4857142857142857,0.5526315789473684,0.054143289806861616,7.580645161290323,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0913978494623656
2025-04-03,0.6000000000000001,128,0,0,0.27241379310344804,0.39837398373983746,0.29914529914529897,0.5329999999999999,0.20946470131885186,0.19999999999999996,0.14814814814814814,3.15,3.29,9.4,0.13207547169811318,0.4285714285714286,0.4857142857142857,0.5526315789473684,0.06655578173874185,7.580645161290323,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0913978494623656
2025-04-04,0.6000000000000001,122,1,0,0.27241379310344804,0.3934959349593501,0.29914529914529897,0.545,0.1873545384018619,0.19999999999999996,0.14814814814814814,3.15,3.29,9.4,0.13207547169811318,0.4285714285714286,0.4857142857142857,0.5526315789473684,0.05910828657961373,7.580645161290323,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0913978494623656
2025-04-05,0.6000000000000001,103,1,0,0.27241379310344804,0.47317073170731705,0.29914529914529897,0.535,0.212955779674166,0.19999999999999996,0.14814814814814814,3.15,3.29,9.4,0.13207547169811318,0.4285714285714286,0.4857142857142857,0.5526315789473684,0.07152077851149397,7.580645161290323,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0913978494623656
2025-04-06,0.8,168,0,0,0.29310344827586166,0.34634146341463445,0.29914529914529897,0.5329999999999999,0.20170674941815359,0.19999999999999996,0.14814814814814814,3.15,3.29,9.4,0.13207547169811318,0.4285714285714286,0.4857142857142857,0.5526315789473684,0.0777270244774341,7.580645161290323,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0913978494623656
2025-04-07,0.4,106,1,0,0.3655172413793104,0.5252032520325205,0.4188034188034191,0.547,0.3242823894491854,0.19999999999999996,0.24279835390946503,3.33,3.47,8.5,0.30817610062893086,0.4285714285714286,0.3714285714285714,0.4736842105263157,0.09510451318206642,8.703703703703704,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0913978494623656
2025-08-04,0.4,106,1,0,0.3655172413793104,0.5252032520325205,0.4188034188034191,0.547,0.3157486423584174,0.19999999999999996,0.24279835390946503,3.33,3.47,8.5,0.30817610062893086,0.4285714285714286,0.3714285714285714,0.4736842105263157,0.10999950350032273,8.703703703703704,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0913978494623656
2025-04-09,0.4,128,1,0,0.4758620689655175,0.6601626016260163,0.5299145299145307,0.551,0.6233514352211016,0.6000000000000001,0.4938271604938272,3.43,3.27,9.0,0.6540880503144654,0.4285714285714286,0.08571428571428574,0.1578947368421053,0.20805818976217666,13.823529411764708,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0913978494623656
2025-04-10,0.4,108,1,0,0.4758620689655175,0.7073170731707319,0.5299145299145307,0.561,0.7013188518231186,0.6000000000000001,0.4938271604938272,3.43,3.27,9.0,0.6540880503144654,0.4285714285714286,0.08571428571428574,0.1578947368421053,0.2304006752395611,13.823529411764708,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0913978494623656
2025-12-04,1.0,194,0,0,0.16206896551724137,0.4813008130081302,0.6495726495726499,0.49700000000000005,0.6140418929402638,0.6000000000000001,0.4938271604938272,3.43,3.27,9.0,0.7044025157232704,0.4285714285714286,0.14285714285714285,0.23684210526315785,0.2999106300580905,12.36842105263158,0,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0913978494623656
2025-04-13,1.0,194,0,0,0.16206896551724137,0.4813008130081302,0.6495726495726499,0.49700000000000005,0.6404189294026377,0.6000000000000001,0.4938271604938272,3.43,3.27,7.8,0.9559748427672957,0.4285714285714286,0.08571428571428574,0.1842105263157895,0.3619730897174917,13.823529411764708,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0913978494623656
2025-04-14,0.6000000000000001,231,0,0,0.43448275862068986,0.6081300813008137,0.6495726495726499,0.49700000000000005,0.6404189294026377,0.6000000000000001,0.4938271604938272,3.43,3.27,9.0,0.7044025157232704,0.4285714285714286,0.14285714285714285,0.23684210526315785,0.32970061069460305,12.36842105263158,0,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0913978494623656
2025-04-15,0.4,161,1,0,0.7344827586206897,0.7414634146341461,0.6923076923076925,0.5670000000000001,0.5942591155934833,0.19999999999999996,0.24279835390946503,3.46,3.19,8.4,0.30817610062893086,0.346938775510204,0.14285714285714285,0.21052631578947367,0.16836304056402362,12.36842105263158,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.053763440860215055
2025-04-16,0.4,161,1,0,0.7344827586206897,0.7414634146341461,0.6923076923076925,0.5670000000000001,0.6629169899146625,0.19999999999999996,0.37448559670781895,3.7,3.52,21.0,0.2955974842767295,0.0,0.39999999999999997,0.4473684210526315,0.20063551958691228,8.392857142857142,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.053763440860215055
2025-04-17,0.4,122,1,0,0.9517241379310346,0.9398373983739838,0.6923076923076925,0.5870000000000001,0.6757176105508145,0.19999999999999996,0.24279835390946503,3.46,3.19,8.4,0.30817610062893086,0.346938775510204,0.14285714285714285,0.21052631578947367,0.18176853185045427,12.36842105263158,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.053763440860215055
2025-04-18,0.4,122,1,0,0.9517241379310346,0.9398373983739838,0.6923076923076925,0.5870000000000001,0.7532971295577968,0.19999999999999996,0.37448559670781895,3.7,3.52,21.0,0.2955974842767295,0.0,0.31428571428571433,0.23684210526315785,0.2170200089369942,9.4,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.053763440860215055
2025-04-19,0.4,161,1,0,0.7344827586206897,0.7414634146341461,0.6923076923076925,0.5670000000000001,0.6155934833204033,0.19999999999999996,0.24279835390946503,3.46,2.19,8.4,0.2955974842767295,0.346938775510204,0.14285714285714285,0.21052631578947367,0.25971898118266223,12.36842105263158,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.053763440860215055
2025-04-20,0.4,161,1,0,0.7344827586206897,0.7414634146341461,0.6923076923076925,0.5670000000000001,0.6842513576415825,0.19999999999999996,0.37448559670781895,3.7,3.52,21.0,0.2955974842767295,0.0,0.39999999999999997,0.4473684210526315,0.29248795988282605,8.392857142857142,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.053763440860215055
2025-04-21,0.4,122,1,0,0.9517241379310346,0.9398373983739838,0.6923076923076925,0.5670000000000001,0.6970519782777347,0.19999999999999996,0.24279835390946503,3.46,2.19,8.4,0.2955974842767295,0.346938775510204,0.14285714285714285,0.21052631578947367,0.2873988381907552,12.36842105263158,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.1774193548387097
2025-04-22,0.4,122,1,0,0.9517241379310346,0.9398373983739838,0.6923076923076925,0.5870000000000001,0.7746314972847168,0.19999999999999996,0.37448559670781895,3.7,3.52,21.0,0.2955974842767295,0.0,0.31428571428571433,0.23684210526315785,0.2968323320589842,9.4,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.053763440860215055
2025-04-23,0.4,161,1,0,0.7344827586206897,0.7414634146341461,0.6923076923076925,0.5670000000000001,0.6155934833204033,0.19999999999999996,0.24279835390946503,3.46,3.19,8.4,0.30817610062893086,0.346938775510204,0.14285714285714285,0.21052631578947367,0.28578521423961073,12.36842105263158,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.053763440860215055
2025-04-24,0.4,161,1,0,0.7344827586206897,0.7414634146341461,0.6923076923076925,0.5670000000000001,0.6842513576415825,0.19999999999999996,0.37448559670781895,3.7,3.52,21.0,0.2955974842767295,0.0,0.39999999999999997,0.4473684210526315,0.3185541929397746,8.392857142857142,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.053763440860215055
2025-04-25,0.4,161,1,0,0.7379310344827585,0.7414634146341461,0.683760683760684,0.56,0.6369278510473235,0.19999999999999996,0.3004115226337449,3.61,3.21,7.0,0.5911949685534591,0.5918367346938773,0.11428571428571427,0.21052631578947367,0.3235191897125267,13.055555555555555,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.053763440860215055
2025-04-26,0.6000000000000001,119,0,0,0.2448275862068967,0.2634146341463417,0.29914529914529897,0.508,0.16679596586501166,0.19999999999999996,0.11934156378600824,2.97,3.23,9.4,0.12578616352201255,0.5510204081632655,0.6571428571428573,0.6578947368421053,0.01127054267414726,6.351351351351353,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.03225806451612903
2025-04-27,0.6000000000000001,119,0,0,0.2448275862068967,0.2634146341463417,0.29914529914529897,0.508,0.24825446082234293,0.19999999999999996,0.15226337448559674,3.03,3.39,7.6,0.339622641509434,0.5510204081632655,0.28571428571428575,0.368421052631579,0.07047812918921603,9.791666666666666,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.03225806451612903
2025-04-28,0.6000000000000001,154,1,0,0.2448275862068967,0.2634146341463417,0.29914529914529897,0.506,0.18580294802172226,0.19999999999999996,0.11934156378600824,2.97,3.23,9.4,0.12578616352201255,0.5510204081632655,0.4857142857142857,0.5789473684210527,0.0275805570726379,7.580645161290323,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.03225806451612903
2025-04-29,0.6000000000000001,154,1,0,0.2448275862068967,0.42601626016260186,0.29914529914529897,0.508,0.1943366951124903,0.19999999999999996,0.11934156378600824,2.97,3.23,9.4,0.12578616352201255,0.5510204081632655,0.4857142857142857,0.5789473684210527,0.039074524601558996,7.580645161290323,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.03225806451612903
2025-04-30,0.6000000000000001,154,1,0,0.2448275862068967,0.42601626016260186,0.29914529914529897,0.508,0.2726920093095423,0.19999999999999996,0.15226337448559674,2.97,3.23,9.4,0.12578616352201255,0.5510204081632655,0.4857142857142857,0.5789473684210527,0.06183903480462738,7.580645161290323,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.03225806451612903
2025-02-05,1.0,122,0,0,0.3206896551724139,0.5219512195121947,0.5128205128205119,0.502,0.5159038013964314,0.19999999999999996,0.3909465020576132,3.59,3.86,7.0,0.610062893081761,0.346938775510204,0.14285714285714285,0.21052631578947367,0.18981182662231272,12.36842105263158,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.03225806451612903
2025-05-03,1.0,186,0,0,0.27241379310344804,0.45203252032520336,0.683760683760684,0.502,0.5003878975950349,0.19999999999999996,0.3703703703703704,3.94,3.11,9.5,0.5974842767295597,0.5510204081632655,0.14285714285714285,0.2894736842105263,0.41954222729755225,12.36842105263158,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.021505376344086023
2025-05-04,1.0,122,0,1,0.10000000000000009,0.45203252032520336,0.40170940170940206,0.516,0.49185415050426684,0.6000000000000001,0.5473251028806585,3.74,2.9,9.5,1.0,0.7142857142857142,0.08571428571428574,0.23684210526315785,0.6804528077056751,13.823529411764708,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.021505376344086023
2025-05-05,1.0,122,0,1,0.10000000000000009,0.45203252032520336,0.40170940170940206,0.516,0.49185415050426684,0.6000000000000001,0.5473251028806585,3.74,2.9,9.5,1.0,0.7142857142857142,0.08571428571428574,0.23684210526315785,0.7176902835013157,13.823529411764708,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.021505376344086023
2025-06-05,1.0,122,0,1,0.10000000000000009,0.45203252032520336,0.40170940170940206,0.516,0.5089216446858029,0.6000000000000001,0.5473251028806585,3.74,2.9,9.5,1.0,0.7142857142857142,0.08571428571428574,0.23684210526315785,0.7921652350925972,13.823529411764708,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.021505376344086023
2025-05-07,0.4,122,1,0,0.3275862068965516,0.6569105691056913,0.5299145299145307,0.552,0.42319627618308764,0.19999999999999996,0.2921810699588478,3.46,3.9,8.7,0.35381231217275466,0.3981099829094197,0.2571428571428572,0.39473684210526316,0.10369395759892755,10.217391304347826,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.010752688172043012
2025-05-08,0.8,122,0,0,0.3275862068965516,0.5804878048780489,0.5384615384615392,0.505,0.3770364623739333,0.19999999999999996,0.2921810699588478,3.46,3.9,8.7,0.35381231217275466,0.3981099829094197,0.2571428571428572,0.39473684210526316,0.11858894791718386,10.217391304347826,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.010752688172043012
2025-05-09,1.0,150,0,0,0.43103448275862055,0.7398373983739837,0.5299145299145307,0.561,0.45384018619084565,0.19999999999999996,0.24691358024691362,3.54,3.07,9.31,0.389937106918239,0.4489795918367345,0.2,0.3157894736842105,0.1671217913708356,11.190476190476188,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.03225806451612903
2025-10-05,0.8,104,1,0,0.43103448275862055,0.7398373983739837,0.5299145299145307,0.561,0.46819239720713735,0.19999999999999996,0.24691358024691362,3.54,3.07,9.3,0.389937106918239,0.4489795918367345,0.2,0.3157894736842105,0.17506578620723895,11.190476190476188,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.03225806451612903
2025-05-11,1.0,150,0,0,0.43103448275862055,0.7398373983739837,0.5299145299145307,0.561,0.47284716834755613,0.19999999999999996,0.24691358024691362,2.54,2.07,9.3,0.389937106918239,0.4489795918367345,0.2,0.3157894736842105,0.24631348989623159,11.190476190476188,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.03225806451612903
2025-05-12,0.8,104,1,0,0.43103448275862055,0.7398373983739837,0.5299145299145307,0.561,0.4926299456943366,0.19999999999999996,0.24691358024691362,3.54,3.07,9.3,0.389937106918239,0.4489795918367345,0.2,0.3157894736842105,0.257981232312199,11.190476190476188,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.03225806451612903
2025-05-13,1.0,150,0,0,0.43103448275862055,0.7398373983739837,0.5299145299145307,0.561,0.5120248254460822,0.19999999999999996,0.24691358024691362,3.54,3.07,9.0,0.7044025157232704,0.5510204081632655,0.14285714285714285,0.26315789473684204,0.3235191897125267,12.36842105263158,0,1,2,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.03225806451612903
2025-05-14,0.8,104,1,0,0.43103448275862055,0.7398373983739837,0.5299145299145307,0.561,0.5271528316524436,0.19999999999999996,0.24691358024691362,3.54,3.07,9.0,0.7044025157232704,0.5510204081632655,0.14285714285714285,0.26315789473684204,0.3351869321284941,12.36842105263158,0,1,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.03225806451612903
2025-05-15,0.8,83,0,0,0.2448275862068967,0.25691056910569143,0.2649572649572649,0.537,0.2179984484096199,0.19999999999999996,0.14814814814814814,3.62,2.36,9.0,0.13207547169811318,0.30612244897959173,0.4857142857142857,0.5263157894736842,0.0,7.580645161290323,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.05913978494623656
2025-05-16,0.8,83,0,0,0.2448275862068967,0.2731707317073173,0.28205128205128194,0.537,0.24515128006206366,0.19999999999999996,0.1934156378600823,3.62,2.64,8.7,0.1572327044025157,0.1020408163265305,0.3428571428571429,0.39473684210526316,0.04803634377637653,9.038461538461537,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.05913978494623656
2025-05-17,0.8,83,0,0,0.23103448275862037,0.2634146341463417,0.29914529914529897,0.557,0.2916989914662529,0.19999999999999996,0.1934156378600823,3.62,2.64,8.7,0.1572327044025157,0.1020408163265305,0.3428571428571429,0.39473684210526316,0.061690084901444814,9.038461538461537,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.05913978494623656
2025-05-18,0.4,102,1,0,0.3655172413793104,0.5024390243902439,0.435897435897437,0.525,0.25484871993793634,0.19999999999999996,0.1934156378600823,3.62,2.64,9.5,0.21383647798742134,0.26530612244897966,0.5142857142857142,0.5526315789473684,0.049848567598431065,7.34375,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.05913978494623656
2025-05-19,0.4,102,1,0,0.3655172413793104,0.5024390243902439,0.435897435897437,0.525,0.2723041117145074,0.19999999999999996,0.1934156378600823,3.62,2.64,9.5,0.21383647798742134,0.1020408163265305,0.39999999999999997,0.4473684210526315,0.06595998212601162,8.392857142857142,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.05913978494623656
2025-05-20,0.4,102,1,0,0.3655172413793104,0.5024390243902439,0.435897435897437,0.525,0.33048875096974395,0.19999999999999996,0.1934156378600823,3.62,2.64,9.0,0.28930817610062887,0.4285714285714286,0.3428571428571429,0.42105263157894735,0.12020257186832828,9.038461538461537,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.05913978494623656
2025-05-22,0.4,102,1,0,0.35862068965517224,0.5024390243902439,0.435897435897437,0.5429999999999999,0.39643134212567877,0.19999999999999996,0.1934156378600823,3.62,2.64,7.7,0.39622641509433965,0.26530612244897966,0.28571428571428575,0.3421052631578947,0.15245022590735313,9.791666666666666,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.05913978494623656
2025-05-23,0.4,89,1,0,0.35862068965517224,0.526829268292683,0.435897435897437,0.53,0.3110938712179985,0.19999999999999996,0.1934156378600823,3.62,2.64,9.0,0.21383647798742134,0.26530612244897966,0.39999999999999997,0.42105263157894735,0.05821458716051833,8.392857142857142,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.05913978494623656
2025-05-24,0.4,89,1,0,0.35862068965517224,0.526829268292683,0.435897435897437,0.53,0.37509697439875866,0.19999999999999996,0.1934156378600823,3.62,2.64,9.0,0.28930817610062887,0.4285714285714286,0.31428571428571433,0.39473684210526316,0.12611091802790325,9.4,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.05913978494623656
2025-05-25,0.4,85,1,0,0.3551724137931038,0.5284552845528458,0.435897435897437,0.5489999999999999,0.36152055857253684,0.19999999999999996,0.1934156378600823,3.62,2.64,9.0,0.21383647798742134,0.26530612244897966,0.2571428571428572,0.3421052631578947,0.07186832828558662,10.217391304347826,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.05913978494623656
2025-05-26,0.4,85,1,0,0.3551724137931038,0.5284552845528458,0.435897435897437,0.5489999999999999,0.4507370054305664,0.19999999999999996,0.1934156378600823,3.62,2.64,7.7,0.39622641509433965,0.26530612244897966,0.2571428571428572,0.1842105263157895,0.16324909388808895,10.217391304347826,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.05913978494623656
2025-05-27,0.6000000000000001,87,0,0,0.31379310344827616,0.2861788617886183,0.28205128205128194,0.545,0.19278510473235067,0.19999999999999996,0.12757201646090538,3.05,3.03,9.0,0.08805031446540879,0.26530612244897966,0.6000000000000001,0.6052631578947367,0.005709746288664913,6.7142857142857135,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1774193548387097
2025-05-28,0.6000000000000001,87,0,0,0.31379310344827616,0.2861788617886183,0.28205128205128194,0.545,0.21411947245927077,0.19999999999999996,0.12757201646090538,3.05,3.03,9.0,0.08805031446540879,0.26530612244897966,0.4857142857142857,0.5789473684210527,0.030286480313787778,7.580645161290323,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1774193548387097
